CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wrSpeed,Disk_wraccessVolume,Disk_wraccessSpeed,Load_1min,Load_5min,Load_15min,Mem_Avail%,Mem_Avail,Mem_freePhysical%,Mem_freePhysical,Mem_freeSwap%,Mem_freeSwap,Mem_freeTotal%,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_totalVolume,Traffic_totalSpeed,Traffic_inVolume,Traffic_inSpeed,Traffic_outVolume,Traffic_outSpeed,Class
31,9.6667,55,47,11.5,5758836.041,96028.615,40.9741,0.6832,1.15,1.1033,1.04,47,3875721899,69,5639477248,100,104853504,69,5744330752,1069.3333,591.8333,1740.3333,0,3640372.619,60703.2286,2872801.243,47903.9727,767571.3759,12799.2559,WSKwL
30.5,9.6667,1,100,11.8333,5018957.226,83663.231,35.3072,0.5886,1.2533,1.1383,1.0567,47,3856576512,69,5626229419,100,104853504,69,5731082923,1209.4667,609.6667,1922.6667,0,3659063.398,61004.7249,2885526.353,48108.1419,773537.045,12896.5829,WSKwL
30,9.5,8.6667,92.3333,11,6560123.375,109390.0846,43.3823,0.7234,1.2333,1.155,1.0683,47,3838016171,68.6667,5613442389,100,104853504,69,5718295893,752.2,334.8,1575,0,3561388.891,59376.2736,2819086.756,47000.4461,742302.1345,12375.8275,WSKwL
31,10.5,85,16.5,12,6053263.289,100938.1906,43.8241,0.7308,1.15,1.1433,1.0667,47,3819102208,68,5600469675,100,104853504,69,5705323179,1098.2571,487.8571,1809.1429,0,3619399.879,60363.5737,2859848.86,47695.945,759551.0186,12667.6287,WSKwL
31,10.3333,100,1,12,5032188.403,83911.7626,71.9303,1.1994,1.1867,1.1567,1.08,46,3801779541,68,5589019307,100,104853504,69,5693872811,1318.6,732.3333,2036.8333,0,3696181.979,61633.8499,2917592.811,48650.8723,778589.1677,12982.9776,WSKwL
31,11,100,1,11.1667,6040925.539,100749.2585,40.7547,0.6797,1.125,1.1383,1.0783,46,3782472363,68,5575664981,100,104853504,68.3333,5680518485,1049.4,416.3333,2181.8333,0,3595825.26,59960.4012,2848605.866,47500.5147,747219.3934,12459.8865,WSKwL
30.5,12,100,1.1667,9.5,5782146.878,96433.4036,38.7713,0.6466,1.24,1.1667,1.0933,46,3763840341,68,5562725035,100,104853504,68,5667578539,1107.2,455.6,2432.8,0,3489376.357,58195.0693,2759708.009,46025.8174,729668.348,12169.252,WSKwL
32,25,100,2,1.5,6077853.616,101365.137,41.9007,0.6988,1.3933,1.2267,1.115,46,3747155968,68,5551922517,100,104853504,68,5656776021,1251.5333,670.3333,2066.6667,0,3715612.098,61957.8472,2949606.346,49184.6981,766005.7521,12773.1491,WSKwL
32,26.3333,100,1.8333,1,6004670.957,100111.2197,36.9894,0.6167,1.2817,1.2283,1.12,45.6667,3728576512,68,5539368277,100,104853504,68,5644221781,1367.4667,887.3333,1912.5,0,3619826.914,60350.5654,2869076.592,47833.8878,750750.3214,12516.6776,WSKwL
32,26,100,2,1,6294246.817,104974.0964,42.3289,0.706,1.3083,1.24,1.1283,45,3710513152,67.3333,5527171072,100,104853504,68,5632024576,1022.8571,443.1429,2115.5714,0,3502804.272,58419.0172,2786038.619,46464.9536,716765.6536,11954.0636,WSKwL
32,25.3333,100,2,0.8333,5637514.652,94005.5803,41.6166,0.694,1.2667,1.245,1.1367,45,3692903765,67,5515256491,100,104853504,68,5620109995,748.24,188.8,1867.2,0,3551791.836,59216.2694,2792070.145,46550.0191,759721.6905,12666.2503,WSKwL
32,26.6667,100,2,1,5479436,91384.8566,40.5527,0.6763,1.365,1.2717,1.1517,45,3675209728,67,5503395157,100,104853504,68,5608248661,1180.7143,797.1429,1717.2857,0,3707313.748,61809.1655,2933953.53,48915.5307,773360.2175,12893.6348,WSKwL
32,26.6667,100,2,1,7128128.076,118861.5654,72.4837,1.2087,1.28,1.2633,1.155,45,3657499307,67,5491632811,100,104853504,67.1667,5596486315,1509.16,734.6,2283.2,0,3459550.824,57688.0244,2768170.862,46159.2607,691379.9619,11528.7637,WSKwL
32,26,100,2,1,4064139.47,67769.5426,35.1965,0.5869,1.3433,1.285,1.1717,44.3333,3641206784,67,5480522411,100,104853504,67,5585375915,979.92,402.8,1904.8,0,3533318.014,58908.2697,2818991.362,46998.8556,714326.6522,11909.414,WSKwL
32,26,100,2,0.3333,5768028.243,96181.895,39.14,0.6527,1.3,1.2833,1.1783,44,3623274496,67,5468120405,100,104853504,67,5572973909,1327.95,956.5,1791.3333,3.3333,3576614.92,59650.0153,2861549.561,47724.3089,715065.3591,11925.7065,WSKwL
32,26,99.8333,2.3333,1,5869097.267,97867.2214,42.9234,0.7157,1.3,1.2833,1.185,44,3605824853,67,5456516437,100,104853504,67,5561369941,1179.1333,539.8333,1987,0,3550801.865,59209.6359,2813611.42,46916.9822,737190.4448,12292.6537,WSKwL
31.5,15.8333,44.3333,29.8333,35.6667,5950606.278,99226.3845,43.1541,0.7196,1.3233,1.295,1.19,44,3588783445,66.3333,5445279061,100,104853504,67,5550132565,1074.9,240.6667,2756.8333,0,3463862.949,57759.9291,2776719.62,46301.8112,687143.3294,11458.1179,WSKwL
30.5,10,11.5,3.6667,97.3333,5777421.933,96338.5348,45.0379,0.751,1.1967,1.2683,1.1833,44,3571908608,66,5434102443,100,104853504,67,5538955947,986.4333,201.6667,1973.5,0,3594061.713,59921.0022,2849539.748,47508.1652,744521.9648,12412.837,WSKwL
30.8333,10,11.8333,1.6667,100,5874497.788,97973.6122,41.469,0.6916,1.2017,1.2517,1.1817,43,3554146304,66,5422184448,100,104853504,67,5527037952,1365.9667,554.8333,2397,0,3504134.415,58431.456,2833628.876,47250.7733,670505.5388,11180.6827,WSKwL
30.8333,9.8333,11.3333,2,100,5822945.449,97113.8334,36.745,0.6128,1.275,1.2617,1.1883,43,3536986112,66,5410639189,100,104853504,66.3333,5515492693,1263.45,623.75,2217.5,0,3450227.308,57532.5547,2750674.707,45867.5122,699552.601,11665.0425,WSKwL
30.3333,9.3333,11,2,100,5676213.255,94635.0993,41.5295,0.6924,1.39,1.2983,1.2033,43,3520189099,66,5399556779,100,104853504,66,5504410283,1012.2333,381.8333,2228,0,3425644.681,57122.6393,2757958.936,45988.9768,667685.745,11133.6626,WSKwL
30.8333,9.8333,11,2,100,5857503.229,97673.8908,44.0363,0.7343,1.305,1.2933,1.205,43,3503726592,66,5388780885,100,104853504,66,5493634389,716.1667,134.6667,1635.8333,0,3508319.178,58510.9936,2735302.486,45618.7873,773016.6919,12892.2063,WSKwL
30.8333,9.8333,11.5,2,100,5855781,97645.1726,40.0894,0.6685,1.3783,1.3133,1.215,42.8333,3486652416,66,5377501184,100,104853504,66,5482354688,960.0667,502.3333,1639,0,3657200.17,60983.8281,2881174.467,48043.5962,776025.703,12940.2318,WSKwL
31,10,11,2,100,5840045.575,97366.5484,41.4844,0.6916,1.33,1.3133,1.22,42,3470280704,65.6667,5366834517,100,104853504,66,5471688021,1001.4333,453.5,1902.1667,0,3574279.282,59611.0621,2814661.084,46942.3129,759618.1981,12668.7491,WSKwL
31,10,11,2,100,5698600.182,95024.1818,41.5503,0.6929,1.2567,1.2933,1.2167,42,3453026987,65,5355336363,100,104853504,66,5460189867,1231.4,523.5,2529.8333,0,3416041.374,56972.0042,2713846.447,45260.9481,702194.9275,11711.0562,WSKwL
29.8333,8.5,9.5,1.6667,100,3681064.042,61381.7582,35.7094,0.5955,1.1717,1.265,1.21,42,3437197312,65,5344757760,100,104853504,66,5449611264,464.2333,242.1667,742.3333,0,2696416.121,44977.7501,1810326.536,30197.2733,886089.5848,14780.4768,WSK
26.5,1.8333,2,1,100,2129402.369,35519.6392,32.9925,0.5503,1.1083,1.225,1.1967,42,3422834688,65,5332941483,100,104853504,65.8333,5437794987,10.7667,8.1667,15,0,1846810.6,30790.4401,919048.2,15322.5775,927762.4,15467.8626,WSK
26,1,1,1,100,2142224.417,35721.6011,36.004,0.6004,1.08,1.1933,1.1833,42,3408904875,65,5321037824,100,104853504,65,5425891328,9.2333,7.1667,12.5,0,1842473.4,30728.3756,916751.8,15289.3896,925721.6,15438.986,WSK
26,1,1,1,100,2123270.64,35405.5468,30.9965,0.5169,1.0833,1.175,1.1783,41.1667,3395467264,65,5309694635,100,104853504,65,5414548139,9.6,7.8333,12.8333,0,1846075.392,30783.3149,918536.6853,15316.6031,927538.7063,15466.7118,WSK
26,1,1,1,100,2301386.211,38369.2266,35.5065,0.592,1.035,1.1417,1.1667,41,3382177792,65,5298439509,100,104853504,65,5403293013,9.9667,7.6667,14.6667,0,1843538.608,30741.014,917568.1147,15300.4521,925970.4937,15440.5618,WSK
26,1,1,1,100,2240536.576,37360.9567,32.004,0.5337,1.0517,1.1233,1.16,41,3368974336,64.8333,5287303168,100,104853504,65,5392156672,9.6333,8.3333,12,0,1835100.619,30605.4139,913591.6655,15236.6855,921508.9532,15368.7284,WSK
26,1,1,1,100,1595392,26607.6051,31,0.517,1.0867,1.12,1.155,41,3355770880,64,5276097195,100,104853504,65,5380950699,11.1,8.1667,15.5,0,1773461.766,29577.4144,882601.7658,14719.8427,890860,14857.5717,WSK
26,1,1,1,100,2098200.576,34999.1756,33.493,0.5587,1.03,1.0933,1.1433,41,3342610432,64,5264952661,100,104853504,65,5369806165,9.4,7.8333,12,0,1835920.216,30613.9772,914216.3688,15244.5618,921703.8468,15369.4155,WSK
26,1,1,1,100,2509485.766,41838.709,49.493,0.8252,1.0217,1.0767,1.1317,41,3328976896,64,5253856597,100,104853504,65,5358710101,11.2,7.8333,20.1667,0,1854900.412,30930.4721,923162.2589,15393.7345,931738.1532,15536.7376,WSK
26.8333,1.8333,2,3.8333,100,2160941.382,36027.6989,69.012,1.1506,1.1567,1.105,1.1367,40.6667,3316137984,64,5244591445,100,104853504,64.8333,5349444949,10.5,8.3333,14.3333,0,1834891.588,30596.8249,913187.7411,15227.4094,921703.8468,15369.4155,WSK
26,1.8333,3.3333,8.6667,90,2153942.462,35911.0114,32.4975,0.5418,1.215,1.1283,1.14,40,3313670144,64,5245063851,100,104853504,64.1667,5349917355,9.0667,8,10.1667,0,1856289.4,30953.6335,924445.4,15415.1309,931844,15538.5026,WSK
26,2.3333,2,69,30.6667,2370101.814,39521.4576,32.0045,0.5337,1.1483,1.1267,1.14,40,3310010368,64,5242433536,100,104853504,64,5347287040,10.7667,8.1667,17,0,1834377.384,30593.352,912885.2312,15224.9038,921492.1532,15368.4482,WSK
26,1.6667,1,8,92.3333,2232320,37223.9453,34.5,0.5753,1.0817,1.11,1.1317,40,3306274816,64,5240752811,100,104853504,64,5345606315,10.1,8.8333,12.5,0,1855402.147,30938.8385,923409.3724,15397.8551,931992.7748,15540.9834,WSK
26,1,1,1,100,2164649.898,36095.5461,33.4895,0.5584,1.0283,1.0867,1.1183,40,3302057984,64,5239347200,100,104853504,64,5344200704,9.3333,8,12.5,0,1785589.069,29774.7052,888475.5964,14815.3343,897113.4721,14959.3709,WSK
26,1,1,1,100,2276674.883,37963.5632,34.5015,0.5753,1.0083,1.0683,1.1067,40,3298179755,64,5237603669,100,104853504,64,5342457173,9.7,8.5,12.1667,0,1822693.784,30388.3592,907366.0312,15127.8098,915327.7532,15260.5494,WSK
26,1.8333,1,1,100,2128086.108,35485.8447,34.4985,0.5753,1,1.0533,1.0967,40,3293853696,64,5235198635,100,104853504,64,5340052139,10.3,8.1667,13.6667,0,1855261.607,30931.3372,923417.6066,15395.4253,931844,15535.912,WSK
26,2,1,1,100,2241085.111,37376.3361,32.0105,0.5339,1,1.0417,1.0883,40,3290028715,64,5232477525,100,104853504,64,5337331029,10.7,8.3333,15.1667,0,1834274.854,30586.5408,912905.9084,15222.7098,921368.9451,15363.831,WSK
26,2,1,1,100,2121529.145,35376.5073,33.497,0.5586,1,1.0317,1.08,40,3283929771,64,5229518848,100,104853504,64,5334372352,9.8,8,13.8333,0,1847699.799,30810.4018,920136.4397,15343.279,927563.359,15467.1229,WSK
26,2,1,1,100,2185283.652,36439.614,32.5005,0.5419,1,1.0233,1.0767,40,3280032427,64,5227102208,100,104853504,64,5331955712,9.7333,8.3333,13.5,0,1843064.741,30733.1122,917041.0453,15291.6633,926023.6959,15441.449,WSK
26,2,1,1,100,2207666.098,36825.1226,32.4995,0.5421,1,1.02,1.07,40,3274351957,64,5224049323,100,104853504,64,5328902827,11.6667,8.5,18,0,1834674.381,30598.3052,913101.6066,15228.5125,921572.7748,15369.7928,WSK
26,2,1,1,100,2226194.451,37121.8017,35.5005,0.592,1,1.01,1.0633,40,3270174720,64,5221234005,100,104853504,64,5326087509,9.4333,7.8333,12.3333,0,1847034.27,30799.3042,919482.1792,15332.3692,927552.0911,15466.935,WSK
26,1.3333,25.6667,1,75.3333,2181048.511,36375.0585,41.4945,0.692,1,1.0067,1.06,40,3265185792,64,5218322432,100,104853504,64,5323175936,10.7,8.8333,14.6667,0,1842701.33,30727.0524,916870.1962,15288.8143,925831.1341,15438.238,WSK
26,1,97.1667,1,3.8333,2369798.144,39509.8057,53.508,0.8921,1,1,1.05,40,3260368896,64,5216178859,100,104853504,64,5321032363,10.9,8.3333,16,0,1846889.834,30796.8957,919055.1868,15325.2491,927834.6468,15471.6466,WSK
26,1,100,1,1,2182969.145,36401.0196,55.9945,0.9337,1,1,1.0467,40,3255896064,64,5213420203,100,104853504,64,5318273707,12.4333,8.6667,18.6667,0,1842459.4,30723.0182,916788.2,15287.4471,925671.2,15435.5711,WSK
26,2.1667,97.6667,1,2.3333,2197514.25,36643.5593,40.5025,0.6754,1,1,1.04,40,3251380224,64,5211023360,100,104853504,64,5315876864,9.6667,7.8333,13.1667,0,1793649.4,29904.1247,892585.4,14881.3838,901064,15022.7409,WSK
26,6.1667,27.6667,1,69.1667,2148522.154,35826.6159,32.001,0.5336,1.0367,1.01,1.04,40,3245488128,64,5207739051,100,104853504,64,5312592555,11.3333,8.5,18,0,1855059.138,30927.9616,923346.2102,15394.2349,931712.9279,15533.7267,WSK
26,35.1667,26.6667,1,40.1667,2082131.927,34713.77,34.4945,0.5751,1.0233,1.01,1.035,40,3241571669,64,5205235712,100,104853504,64,5310089216,10.6333,8.1667,15.6667,0,1835028.062,30593.999,913357.7898,15227.7057,921670.2721,15366.2933,WSK
26,99.3333,1.6667,1,1,1708722.223,28492.9502,30.5055,0.5087,1.0067,1.0033,1.03,40,3237769216,64,5202980864,100,104853504,64,5307834368,9.4333,7.8333,12.5,0,1848074,30821.7812,920328.4,15349.0394,927745.6,15472.7418,WSK
26,100,1,1,1,2250745.813,37537.4552,32.999,0.5504,1,1,1.0217,39,3232573440,63.3333,5200584021,100,104853504,64,5305437525,9.2333,7.6667,12,0,1777978.271,29647.7951,885396.4736,14763.9899,892581.7978,14883.8052,WSK
26,100,1,1,1,2213885.987,36916.5581,32.999,0.5503,1,1,1.0183,39,3228014592,63,5197514752,100,104853504,64,5302368256,33.6333,7.3333,132,0,1842780.733,30728.3764,916821.8831,15288.0087,925958.8497,15440.3677,WSK
26.8333,86.5,1,2.8333,16.5,2378230.918,39650.3988,34.8129,0.5804,1.1283,1.0283,1.02,39,3221987328,63,5194476885,100,104853504,64,5299330389,732.0667,304.6667,1299.8333,0,2866445.488,47805.9621,2047604.474,34149.5076,818841.0141,13656.4545,WSKwL
30.5,17.5,1.3333,11.3333,92,5822125.723,97100.1622,40.5479,0.6762,1.416,1.126,1.056,39,3214196736,63,5191951701,100,104853504,64,5296805205,1388.2,949.2,1984.8,0,3462610.564,57739.0456,2731224.418,45543.1785,731386.1465,12195.867,WSKwL
32,23.3333,64.1667,3.8333,36.8333,5989275.581,99854.5445,42.4837,0.7083,1.7129,1.2586,1.1086,39,3205657941,63,5188450987,100,104853504,64,5293304491,983.1429,237.1429,2080.5714,0,3605886.136,60128.1663,2862740.438,47736.2087,743145.6978,12391.9576,WSKwL
32,27,100,1,1,5889437.932,98206.4021,42.5674,0.7098,1.585,1.3167,1.135,39,3196907520,63,5185653419,100,104853504,64,5290506923,1062.76,594.2,1904.4,0,3545442.846,59110.4176,2809024.681,46832.6889,736418.1651,12277.7287,WSKwL
32,26.6667,100,1,1,5932620.325,98926.4686,42.2624,0.7047,1.4533,1.33,1.15,39,3189037739,63,5183027883,100,104853504,64,5287881387,1368.7714,915.7143,2020.5714,0,3633326.236,60575.6291,2847025.215,47466.2423,786301.0203,13109.3868,WSKwL
32,26.3333,100,1,1,5877386.022,97989.0967,40.9391,0.6825,1.435,1.345,1.1667,39,3180410880,63,5181033131,100,104853504,64,5285886635,1124.4333,527.8333,1749.8333,0,3569459.218,59530.6741,2822200.385,47068.0518,747258.8336,12462.6223,WSKwL
32,26.5,100,1,1,5808156.632,96867.1887,40.0047,0.6672,1.4467,1.355,1.1833,39,3172679680,63,5177782272,100,104853504,64,5282635776,1352.68,544.2,2583.8,0,3404834.165,56775.6239,2751550.802,45882.1211,653283.3635,10893.5028,WSKwL
32,26.1667,100,1,1,5761131.79,96066.8966,40.0702,0.6682,1.6367,1.4267,1.215,39,3163604992,63,5174654293,100,104853504,64,5279507797,1037.8667,462.3333,1770,0,3698206.607,61667.6106,2890331.006,48196.2816,807875.601,13471.329,WSKwL
32,23.6667,86,1,17.5,5888437.994,98206.104,43.0187,0.7175,1.5267,1.4367,1.2317,38.6667,3155286016,63,5172174165,100,104853504,64,5277027669,1274.64,642,1909.6,0,3472326.239,57901.0545,2736045.451,45623.5693,736280.788,12277.4852,WSKwL
31.1667,12.6667,20.5,1,90.5,6126907.854,102149.1806,58.271,0.9715,1.4433,1.4283,1.24,38,3146573141,63,5170372608,100,104853504,64,5275226112,1464,871.6667,2321.1667,0,3570165.673,59532.5275,2829160.326,47176.2602,741005.3471,12356.2673,WSKwL
32,21.8333,77,1,27,5679966.808,94729.2663,58.4208,0.9743,1.295,1.3883,1.2417,38,3139742379,63,5168484352,100,104853504,64,5273337856,1277.3143,271.1429,2313.4286,0,3457871.713,57660.0252,2722612.977,45399.5827,735258.7362,12260.4425,WSKwL
32,26.5,100,1,1,6156112.291,102670.3184,41.3047,0.6889,1.365,1.39,1.25,38,3131351040,63,5166391979,100,104853504,64,5271245483,1041.2667,616.5,1418.3333,0,3710237.335,61857.9082,2917995.256,48649.4708,792242.0788,13208.4375,WSKwL
31.6667,17.8333,100,1,7.5,4194698.632,69934.9555,36.3045,0.6053,1.3433,1.38,1.2567,38,3123007488,63,5163742549,100,104853504,64,5268596053,1273.1667,626.6667,2053.1667,0,3512551.475,58581.579,2801487.51,46722.6069,711063.9648,11858.9721,WSKwL
31.8333,23,100,1.8333,3.6667,5941840.066,99080.2079,44.6508,0.7446,1.3617,1.3783,1.2617,38,3115919360,63,5162237269,100,104853504,63.3333,5267090773,1417.4667,491.8333,2256.6667,0,3564328.054,59425.276,2819014.468,46999.2409,745313.5866,12426.0351,WSKwL
32,26.3333,100,2,1,5839637.313,97359.7418,45.1662,0.753,1.465,1.4033,1.2783,38,3107403776,63,5159949653,100,104853504,63,5264803157,978.88,541,1457.6,0,3698762.708,61666.6007,2906454.008,48457.0525,792308.7005,13209.5482,WSKwL
32.3333,27.6667,100,2,0.6667,5972584.125,99609.4751,43.0261,0.7176,1.5433,1.4383,1.2967,38,3100307456,63,5158073685,100,104853504,63,5262927189,1249.1429,601.4286,1879.1429,0,3562212.417,59409.8135,2809544.646,46856.9821,752667.7708,12552.8314,WSKwL
32,26.3333,48,2,53,5537716.982,92341.4538,42.1057,0.7021,1.36,1.405,1.2917,37.6667,3078975488,63,5141275989,100,104853504,63,5246129493,1111.52,431.8,2176.8,0,3493393.409,58252.3497,2768646.651,46167.1944,724746.7581,12085.1552,WSKwL
32,26.1667,1,2,100,6006221.469,100153.768,69.8675,1.165,1.4433,1.4233,1.3033,37,3048640512,62.3333,5116254208,100,104853504,63,5221107712,1188.3429,360.4286,2308.8571,0,3697462.15,61655.1968,2912915.421,48572.8768,784546.7289,13082.32,WSKwL
32.1667,26.6667,1,2,100,6247461.461,104176.4459,44.425,0.7408,1.385,1.4083,1.3017,37,3031228416,62,5104790869,100,104853504,63,5209644373,1217.6667,663.8333,1645.6667,0,3685911.442,61452.3415,2906855.237,48463.7419,779056.2051,12988.5996,WSKwL
32,26.6667,0.8333,2,100,5742546.363,95756.9845,37.4697,0.6248,1.46,1.4283,1.3167,37,3014778880,62,5094193152,100,104853504,63,5199046656,1256.6333,786.8333,2281.6667,0,3480549.882,58038.1838,2778215.396,46326.7533,702334.4867,11711.4305,WSKwL
32,26,1,2,100,4953665.575,82588.6225,43.0295,0.7174,1.43,1.42,1.3183,37,2998736896,62,5083863040,100,104853504,63,5188716544,1279.8,606.8333,2457.8333,0,3530732.837,58874.9848,2809045.713,46840.849,721687.1242,12034.1358,WSKwL
32,25.6667,0.3333,2,100,5892024.753,98249.5373,41.9774,0.7,1.4683,1.4333,1.33,36,2982909952,62,5073780736,100,104853504,62,5178634240,991.52,379.8,1835.8,0,3528398.535,58845.8728,2805957.239,46797.1521,722441.2954,12048.7207,WSKwL
32,26.8333,31,2,70,5789000.064,96531.6002,40.8977,0.682,1.4667,1.44,1.3367,36,2967924053,62,5064578389,100,104853504,62,5169431893,1627.08,906.4,2296.4,0,3424532.237,57104.0893,2775006.386,46273.2431,649525.8511,10830.8463,WSKwL
32,26.6667,81.3333,2,19.5,5659730.627,94376.0318,41.8468,0.6978,1.3717,1.4183,1.3383,36,2952574976,62,5055051776,100,104853504,62,5159905280,1658.3333,793,2471.5,0,3433520.601,57253.9703,2798375.576,46662.9244,635145.0248,10591.0459,WSKwL
32,25.8333,6.6667,2,93.3333,5704592.978,95124.1117,44.1486,0.7362,1.4017,1.4167,1.3433,36,2937143979,62,5045164715,100,104853504,62,5150018219,1248.6,280.8333,2535,0,3278772.169,54673.5396,2620099.081,43690.1631,658673.0882,10983.3765,WSKwL
32,25.6667,0.8333,2.5,99.5,5817837.277,97012.4608,40.9136,0.6822,1.285,1.3833,1.3367,36,2921908224,61.3333,5035362304,100,104853504,62,5140215808,933.56,108.2,2052.2,0,3676206.379,61310.9803,2899009.588,48349.0592,777196.7906,12961.9211,WSKwL
32,26,1,2.5,99.5,5873279.571,97920.6331,39.9374,0.6658,1.145,1.3217,1.3167,35.5,2906511360,61,5025942869,100,104853504,62,5130796373,838,524,1369.1429,0,3561250.992,59373.9745,2781488.412,46373.5981,779762.5793,13000.3764,WSKwL
32,25.5,1,2,100,5826017.377,97148.864,41.245,0.6878,1.31,1.3317,1.3183,35,2891353429,61,5016479744,100,104853504,62,5121333248,687.5667,148.6667,1567.1667,0,3562735.737,59418.5413,2807233.712,46818.4408,755502.0246,12600.1005,WSKwL
32,25.3333,1,2,100,5739856,95712.1227,39.9453,0.6661,1.3983,1.3467,1.3217,35,2876176384,61,5006910123,100,104853504,62,5111763627,439.5333,9,1315.5,0,3513764.218,58582.2644,2747209.179,45802.087,766555.0387,12780.1774,WSKwL
32,26,0.8333,2,100,5917013.073,98666.2177,41.9982,0.7003,1.5467,1.4,1.3433,35,2861372075,61,4997900971,100,104853504,61.6667,5102754475,1160.2,646.6667,1831.8333,0,3500768.953,58365.6044,2760689.305,46026.8307,740079.6485,12338.7737,WSKwL
31,22,0.3333,1.5,100,4137034.927,68973.5733,40.3455,0.6726,1.4,1.385,1.3417,35,2846414848,61,4988210517,100,104853504,61,5093064021,356.4,149.8333,950.3333,0,2732643.539,45574.4419,1822777.013,30399.8835,909866.5261,15174.5585,WSK
26.5,3,0.6667,1,100,2246643.7,37462.7931,33.998,0.5669,1.2017,1.3317,1.3267,35,2833942528,61,4978188288,100,104853504,61,5083041792,9.9,7.6667,12.5,0,1834546.407,30596.1709,913121.5607,15228.8452,921424.846,15367.3257,WSK
26,1,0.8333,1,100,1655799.82,27615.0737,29.994,0.5002,1.0717,1.2667,1.3033,34.1667,2822029312,61,4968346283,100,104853504,61,5073199787,9.4,7.5,12.8333,0,1854974.44,30931.7065,922999.2861,15391.0169,931975.154,15540.6896,WSK
26,1,0.6667,1,100,2227220.48,37132.7189,31.508,0.5253,1.025,1.2183,1.28,34,2809686016,60.8333,4958041429,100,104853504,61,5062894933,10.6667,8.1667,15.6667,0,1834122.147,30583.9944,912591.3724,15217.4649,921530.7748,15366.5295,WSK
26,1,0.5,1,100,2233873.938,37256.0697,35.9965,0.6003,1.0067,1.175,1.26,34,2797299712,60,4947718827,100,104853504,61,5052572331,9.4667,7.3333,12.8333,0,1855148,30934.6006,923304,15396.098,931844,15538.5026,WSK
26,1,0.8333,1,100,1655278.062,27606.3719,32.5035,0.5421,1.0133,1.1433,1.2433,34,2785429504,60,4937902763,100,104853504,61,5042756267,12.6,9.3333,18.5,0,1834754.24,30599.6371,913215.015,15230.4039,921539.2252,15369.2332,WSK
26,1,0.3333,1,100,2119667.7,35351.3626,31.998,0.5337,1.0467,1.13,1.2317,34,2773430272,60,4927951531,100,104853504,61,5032805035,10.9667,7.8333,18,0,1854988.57,30937.1009,923244.403,15397.6718,931744.1666,15539.4291,WSK
26,1,0,1,100,2377740.3,39655.442,37.002,0.6171,1.015,1.1017,1.2133,34,2761689088,60,4918258347,100,104853504,60.8333,5023111851,10.3,7.6667,14,0,1835701.44,30610.3292,913958.639,15240.2641,921742.801,15370.065,WSK
