CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
1.3333,1.0,1.3333,2.0,1.0,2114155.935,32.399,0.025,0.0683,0.14,72040448.0,7803800917.0,10.2333,8.1667,13.5,0.0,923487.9,931880.0,TSK
1.0,1.0,1.0,1.0,0.8333,7786.0901,1.6006,0.0,0.0,0.0433,7117967360.0,7931850752.0,11.7333,7.8333,20.5,0.0,913315.2342,922849.3045,NTS
1.1667,1.0,2.1667,1.0,1.0,1703111.06,32.799,0.0817,0.0367,0.065,394357418.7,7800451072.0,10.1333,8.1667,13.8333,0.0,913200.7,921646.6,TSK
2.0,1.1667,5.5,1.0,2.0,110592.0,14.0,0.0833,0.0783,0.1433,7002050560.0,7890646357.0,8.7333,7.1667,12.5,0.0,895475.0039,903323.1664,TVM
12.6667,12.5,17.6667,10.8333,10.3333,302754.8074,33.9835,0.4367,0.5183,0.445,6997467136.0,7885303125.0,805.8,489.8333,1672.3333,0.0,2668782.335,726429.0007,TVMwL
32.0,26.8333,1.0,0.5,100.0,4325401.248,50.0344,1.1817,1.2683,1.17,346144768.0,3447156736.0,1465.2333,917.0,2103.8333,0.0,2746724.656,737043.2494,WSKwL
2.3333,3.1667,4.3333,1.8333,1.0,111411.2,14.4,0.0633,0.3133,0.4167,6916046848.0,7859415040.0,8.7667,7.0,11.6667,0.0,913085.6793,921710.536,TVM
1.0,1.0,1.0,1.0,1.0,303509.9099,45.3994,0.0083,0.0367,0.0883,7067627520.0,7926647467.0,10.0333,7.5,15.6667,0.0,913068.2275,921896.2989,NTS
2.0,1.0,2.0,2.0,1.0,2056305.163,34.0018,0.0767,0.0467,0.06,74762240.0,7809320277.0,11.1667,8.3333,14.8333,0.0,923129.778,931682.355,TSK
26.0,1.0,1.0,100.0,1.0,2399024.738,37.2084,1.05,1.1133,1.1383,3263746048.0,5977268224.0,8.7,7.1667,11.6667,0.0,882794.2425,891003.5217,WSK
6.0,11.5714,2.7143,6.0,3.4286,5878968.26,40.2883,0.3183,0.2383,0.1367,350149973.3,7801213611.0,1361.3,805.8333,1876.1667,0.0,2907501.717,784877.5753,TSKwL
1.1667,1.0,1.0,2.1667,1.0,2217530.939,37.1992,0.08,0.0733,0.13,648439125.3,7800689323.0,11.6667,7.8333,16.0,0.0,923775.1,931909.4,TSK
26.0,1.0,1.0,100.0,0.8333,20053.1623,3.5972,1.01,1.0317,1.0783,71243776.0,1759740587.0,11.1,8.1667,16.8333,0.0,923522.4901,932112.3888,WSK
32.0,23.3333,23.0,1.0,80.6667,46090.2972,8.2525,1.3033,1.2983,1.2083,73526613.33,2795340459.0,1280.1667,708.3333,1905.1667,0.0,2785788.976,763882.5373,WSKwL
2.0,1.1667,4.1667,1.6667,1.6667,146636.8,17.2,0.0483,0.1167,0.265,6953504768.0,7876059819.0,8.6333,7.3333,11.6667,0.0,912972.6279,921587.3211,TVM
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0083,0.0317,0.0783,6935363584.0,7871417003.0,29.7667,14.0,54.6667,0.0,912835.1433,922208.0573,NTS
4.2857,8.1429,2.8571,4.1429,2.0,4165606.4,36.275,0.22,0.195,0.18,1012756480.0,7851457877.0,506.7,131.1667,1097.6667,0.0,1632071.284,887106.8604,TWM
6.0,11.0,2.8333,5.0,4.0,5419739.262,40.5215,0.29,0.2233,0.1717,74260480.0,7805104128.0,1062.6,554.1667,1603.5,0.0,2884664.357,743232.7316,TSKwL
5.0,10.0,1.6667,3.0,5.1667,16384.0,3.0,0.2367,0.155,0.0667,7085486080.0,7924124331.0,534.8286,160.5714,1127.1429,0.0,2797245.024,842805.4921,NTSwL
1.5,1.0,2.0,1.0,1.0,2122019.107,72.8979,0.0,0.0,0.0,5414930432.0,7884983637.0,9.7333,7.6667,15.8333,0.0,923545.1886,932150.7912,TWM
13.8333,13.8333,18.1667,11.0,11.5,588254.6872,54.026,0.5383,0.4817,0.3283,6929604608.0,7865697426.0,741.6833,7.6667,1952.0,6.6667,2324915.036,521365.311,TVMwL
1.0,1.0,1.0,1.0,1.0,135565.312,25.398,0.015,0.03,0.015,7046213632.0,7908840789.0,10.5,8.0,15.5,0.0,914818.1901,922843.9937,NTS
2.0,2.0,1.0,2.0,1.0,2070665.081,32.3972,0.1367,0.0667,0.0683,74158080.0,7803968171.0,9.1667,7.6667,11.6667,0.0,923304.9204,931661.9267,TSK
6.0,11.1667,1.8333,6.0,3.6667,17909.5016,3.3724,0.146,0.186,0.092,6941356032.0,7888766293.0,617.1667,93.8333,1686.5,0.0,2589422.86,711775.3812,NTSwL
13.8333,14.6667,14.8333,11.5,14.1667,317543.9459,34.2803,0.7283,0.7133,0.5717,7039995904.0,7890890752.0,1212.6,778.0,1739.8333,0.0,2794748.539,786158.4623,TVMwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0033,0.1017,0.1433,6942922752.0,7890642944.0,11.0,7.8333,17.5,0.0,911920.627,921358.0565,NTS
6.0,11.8333,2.8333,5.8333,3.0,5923094.185,40.8283,0.2917,0.2517,0.1917,1632370005.0,7806074880.0,1354.8,952.1667,1878.0,0.0,2835288.482,738820.625,TSKwL
26.0,97.5,3.5,0.1667,1.0,289154.6394,7.8951,1.08,1.0367,1.085,85000192.0,2461580629.0,11.2,8.5,14.8333,0.0,923336.9796,931971.9888,WSK
27.0,5.3333,0.8333,1.0,100.0,3748996.222,36.8549,1.0,1.0033,1.0333,1110237184.0,3997298688.0,469.48,279.6,634.4,0.0,1954771.934,748798.5656,WSKwL
5.1429,10.0,2.0,3.7143,5.2857,5697635.614,38.1985,0.4167,0.255,0.1267,1731276800.0,7851503616.0,1090.8333,390.6667,1923.0,0.0,2818780.239,728331.1799,TWMwL
31.0,11.0,77.3333,23.6667,11.3333,8032.932,1.6408,1.2633,1.3,1.2717,72422058.67,1723762688.0,1197.8667,783.1667,1716.1667,0.0,2827060.724,769083.1257,WSKwL
1.0,1.0,1.0,1.0,1.0,15153.97,2.6997,0.0133,0.04,0.0833,7065346048.0,7924879360.0,10.7,7.8333,17.5,0.0,912518.3514,921684.8378,NTS
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.1,0.1333,7085303808.0,7924176896.0,8.6,7.8333,9.3333,0.0,922424.7,931854.2,NTS
12.5,13.3333,17.0,9.0,10.6667,285834.1429,34.242,0.7117,0.6983,0.5783,6946799616.0,7872574805.0,836.8,442.0,1563.1667,0.0,2858811.815,774947.8643,TVMwL
2.5,1.3333,4.5,4.1667,0.5,111404.6333,11.7996,0.2983,0.5917,0.6583,7038140416.0,7890238123.0,14.1,7.5,25.8333,0.0,913017.2247,921411.0881,TVM
1.0,1.0,1.0,1.0,1.0,2102888.04,29.0,0.0433,0.03,0.0417,5931044864.0,7850205867.0,8.2,7.8333,8.8333,0.0,923855.7638,932078.2058,TWM
29.8333,17.3333,50.3333,31.8333,19.1667,4681943.251,36.9674,1.1583,1.0367,0.9217,4619917312.0,6270855168.0,1317.9429,616.5714,2231.4286,0.0,2899524.182,777702.0259,WSKwL
6.0,11.6667,1.8333,4.5,5.0,9531.2132,1.6685,0.2933,0.1217,0.0433,6976897024.0,7890063360.0,815.0333,215.1667,1540.1667,0.0,2715004.114,781963.8228,NTSwL
2.3333,1.6667,1.6667,1.0,5.6667,88001.0475,9.9944,0.0267,0.06,0.145,6997262336.0,7887942315.0,9.5333,7.3333,14.3333,0.0,913248.7477,921683.8378,TVM
3.0,2.6667,2.0,4.5,2.3333,69628.3099,8.0997,0.1167,0.0717,0.1417,6979346432.0,7880320341.0,9.7667,7.6667,15.8333,0.0,924069.5038,929702.0571,TVM
5.0,10.0,2.3333,6.6667,1.8333,3550617.056,30.5965,0.1817,0.1917,0.1067,130171562.7,7852244309.0,1481.0,795.8333,2238.3333,0.0,2806809.371,740104.0705,TWMwL
30.5,10.0,1.0,100.0,11.5,13268.5693,2.4929,1.3017,1.2117,1.11,73357312.0,1345642496.0,1251.32,670.8,1848.8,0.0,2719087.809,714802.9733,WSKwL
26.0,2.0,1.0,100.0,0.5,2205681.65,32.998,1.0583,1.025,1.0883,145177258.7,3293459115.0,9.2,8.0,11.6667,0.0,923122.3724,931830.7748,WSK
1.0,1.0,1.0,1.0,0.3333,16384.0,3.0,0.0,0.0717,0.1233,7068593493.0,7926044672.0,9.1,7.5,11.3333,0.0,912064.2,921472.0,NTS
5.0,9.6667,2.1667,4.3333,3.5,16384.0,3.0,0.3083,0.2383,0.1867,7066628096.0,7922959701.0,983.925,420.3333,1875.0,3.3333,2573333.54,749069.6445,NTSwL
13.5,13.1667,8.1667,18.5,13.3333,511606.6158,48.2227,0.64,0.3717,0.2183,6910928896.0,7857348608.0,722.6,211.2,1686.8,0.0,2729153.213,716067.3647,TVMwL
5.0,10.0,2.6667,5.8333,2.1667,5267317.061,39.7624,0.18,0.2117,0.17,5402591232.0,7848250709.0,1277.0,504.8333,1980.1667,0.0,2828908.749,755275.0599,TWMwL
32.0,26.5,1.0,1.0,100.0,5399613.594,39.2769,1.6267,1.4633,1.2783,1864095744.0,4489691136.0,1399.68,651.6,2229.6,0.0,2748198.109,663841.2893,WSKwL
13.1667,11.8333,9.0,12.6667,19.3333,307602.203,35.7359,0.8117,0.495,0.2983,6915908949.0,7859823275.0,1239.85,209.0,2332.25,5.0,2583480.222,592073.7493,TVMwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0617,0.0267,0.055,7116115968.0,7932093781.0,9.4,7.3333,12.8333,0.0,912212.2369,921262.7559,NTS
26.0,1.0,1.0,100.0,1.0,2138921.36,35.1984,1.0,1.0483,1.1117,266952704.0,3100411904.0,9.1333,7.6667,10.6667,0.0,913759.7457,921469.7923,WSK
1.3333,1.3333,1.0,2.0,1.0,1959327.135,32.7988,0.055,0.07,0.1183,3005640704.0,7804880213.0,8.6333,7.6667,10.8333,0.0,923644.5,931897.4,TSK
32.0,25.6667,4.0,52.5,46.0,34302.9766,4.3061,1.595,1.4083,1.2817,78111402.67,2341120000.0,1479.52,657.6,2639.2,8.0,2629841.455,645833.2128,WSKwL
1.0,1.0,1.0,1.0,0.8333,2097137.264,30.9976,0.0,0.01,0.04,4490754048.0,7849999019.0,8.8667,7.5,11.1667,0.0,917717.0,926790.0,TWM
26.0,1.0,100.0,1.0,1.6667,9794.4271,1.7934,1.0,1.0633,1.1583,72697173.33,2350854827.0,9.3667,8.1667,11.6667,0.0,924192.8297,932061.1119,WSK
28.5,11.1667,19.5,64.3333,19.6667,5496271.336,36.968,1.125,1.0083,0.9,4641323008.0,6286362624.0,1387.72,924.0,1910.4,0.0,2841558.876,752756.8403,WSKwL
5.3333,10.1667,3.0,5.8333,2.3333,3530626.375,35.8045,0.3517,0.2633,0.1183,71798101.33,7849510229.0,911.6667,254.0,1948.1667,0.0,2841615.073,697777.5529,TWMwL
1.0,1.0,1.0,1.0,1.0,7782.4,1.6,0.03,0.015,0.0117,7118997504.0,7934523392.0,9.3,7.8333,12.3333,0.0,912969.0468,921636.373,NTS
1.0,1.0,1.0,1.0,1.0,7794.688,1.602,0.015,0.13,0.1567,7116414976.0,7930155008.0,11.8333,8.0,20.0,0.0,912784.5685,921387.4649,NTS
13.3333,16.1667,11.5,10.8333,14.5,515877.13,65.6044,0.74,0.63,0.432,7031828480.0,7888992939.0,1356.2,640.8333,2360.5,0.0,2796672.193,736606.2342,TVMwL
32.0,24.8333,100.0,1.0,1.0,5926560.36,40.9428,1.46,1.145,1.0483,3085043712.0,5857192619.0,1290.0333,602.3333,2103.6667,0.0,2865163.508,718656.0438,WSKwL
14.1429,11.7143,18.5714,13.0,13.5714,8354096.431,413.3009,0.6167,0.41,0.275,6970344789.0,7878038869.0,879.4667,358.6667,2235.5,0.0,2595512.286,690145.8272,TVMwL
32.0,26.0,1.0,38.0,63.3333,264253.5279,41.5837,1.5329,1.4286,1.2929,75711146.67,2339018069.0,1355.1667,656.8333,2147.8333,0.0,2846979.275,773954.203,WSKwL
6.0,11.7143,2.5714,6.0,3.5714,5893061.724,37.7967,0.2533,0.3083,0.2,74436608.0,7805719211.0,787.2333,156.6667,1744.0,0.0,2929519.572,749380.1403,TSKwL
26.1667,5.0,23.6667,73.3333,3.1667,2118687.45,33.4889,0.7967,0.3183,0.21,4021729963.0,6691862528.0,16.9667,10.0,26.3333,0.0,923255.2903,931802.0,TWM
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.0471,0.1129,7117361152.0,7931639125.0,9.3,7.6667,12.8333,0.0,912294.7,921523.0,NTS
1.3333,1.0,1.5,1.8333,1.0,2541151.02,35.9992,0.0,0.0567,0.125,74204501.33,7802793984.0,9.3333,8.0,12.0,0.0,916047.3604,924668.8769,TSK
6.0,11.0,3.6667,4.6667,3.8333,5932608.296,41.4257,0.3267,0.29,0.2,4049443499.0,7812322645.0,1454.2333,738.1667,2417.1667,0.0,2894488.744,752516.1884,TSKwL
32.0,26.8333,3.1667,98.0,0.0,37738.7105,6.2649,1.3483,1.2583,1.2033,71426048.0,2780209152.0,1538.0,626.1667,2287.3333,0.0,2743369.243,698847.4269,WSKwL
13.8333,13.8333,15.0,14.0,11.8333,295295.0609,33.758,0.7783,0.8317,0.74,6994403328.0,7883834709.0,1148.6571,747.5714,1622.5714,0.0,2810154.806,776063.5564,TVMwL
6.0,11.2,2.6,5.6,4.0,6217183.294,41.2447,0.375,0.2817,0.1717,72689664.0,7805713067.0,1060.0667,502.1667,1685.1667,0.0,2947351.503,766271.0787,TSKwL
6.0,11.3333,3.6667,4.1667,3.5,11475.3594,2.2011,0.3367,0.3383,0.2117,6935504896.0,7876913152.0,1314.36,468.6,2488.8,0.0,2562610.976,660826.6488,NTSwL
12.8333,12.3333,17.3333,13.8333,8.3333,651702.6242,58.3453,0.7017,0.565,0.485,6932326400.0,7866914816.0,1082.0667,587.8333,1758.0,0.0,2776112.12,743780.4008,TVMwL
31.0,10.0,12.0,100.0,1.0,5545054.027,37.5153,1.25,1.37,1.3483,80949248.0,2984261632.0,1258.4333,650.0,2539.6667,0.0,2677093.549,715325.1295,WSKwL
5.0,10.1667,3.6667,4.6667,2.0,3727498.871,35.3863,0.265,0.205,0.0983,72046592.0,7851900928.0,1198.4333,425.5,2218.8333,0.0,2888703.288,766318.3803,TWMwL
14.0,13.3333,16.8333,9.0,16.8333,307083.5037,33.8641,0.538,0.676,0.594,6997895168.0,7884133717.0,1281.5,508.0,2360.1667,0.0,2635498.284,706404.7806,TVMwL
26.0,1.0,100.0,1.0,1.0,2215950.35,33.002,1.005,1.01,1.0,3388398933.0,5389488128.0,12.0333,7.8333,20.1667,0.0,918167.9207,927580.7862,WSK
13.5,16.6667,7.8333,16.0,12.6667,299358.1598,34.0072,0.4933,0.5083,0.3883,6973001728.0,7875617451.0,1040.32,545.6,1823.4,0.0,2727610.173,764857.4688,TVMwL
1.0,1.0,1.0,1.0,0.0,1875977.84,37.0016,0.015,0.095,0.11,4515000320.0,7849059669.0,8.7333,7.5,10.6667,0.0,913666.046,922040.042,TWM
4.8333,9.3333,2.6667,4.1667,2.8333,4427703.155,37.3215,0.1267,0.1717,0.175,6704394240.0,7857903616.0,604.2667,8.5,2288.1667,0.0,2421339.625,621436.8619,TWMwL
6.0,11.3333,2.3333,5.6667,2.8333,16384.0,3.0,0.2983,0.33,0.2583,6975053824.0,7887369557.0,769.5667,190.1667,1615.3333,0.0,2758237.531,763454.9531,NTSwL
1.0,1.0,1.0,1.0,1.0,7794.688,1.602,0.015,0.0333,0.06,7085633536.0,7924142080.0,8.7,7.3333,11.5,0.0,921359.2973,930652.6306,NTS
26.0,1.0,100.0,1.0,1.0,2287430.266,32.0036,1.0,1.0,1.02,2404780715.0,5385263104.0,7.9667,7.1667,9.0,0.0,916925.7998,924677.1912,WSK
32.0,27.3333,0.1667,1.0,100.0,5949901.549,42.1083,1.2183,1.0683,1.05,1084561408.0,3982671872.0,1242.4667,669.0,1969.3333,0.0,2861269.555,759480.7794,WSKwL
5.0,9.6,2.4,5.4,1.8,16384.0,3.0,0.32,0.2817,0.2,7044569088.0,7906921813.0,780.9,9.0,1881.5,0.0,2392498.856,570004.9397,NTSwL
1.0,1.0,1.0,1.0,1.0,12693.9099,2.3994,0.0,0.0,0.01,7117971456.0,7931895808.0,9.7667,8.0,13.3333,0.0,912201.5685,921429.4649,NTS
1.0,1.0,1.0,1.0,0.3333,46912.255,9.5976,0.015,0.15,0.2133,6934878208.0,7876593664.0,22.0333,8.6667,45.5,0.0,922456.4925,931718.0,NTS
1.5,1.0,1.5,2.0,1.0,1394497.345,32.2012,0.0083,0.045,0.0833,72747008.0,7804233728.0,11.9,8.3333,17.3333,0.0,923304.6375,931852.0982,TSK
2.3333,5.1667,2.6667,1.0,1.1667,95027.2,11.6,0.0,0.0467,0.2133,6965276672.0,7877494101.0,8.9333,7.8333,11.1667,0.0,922822.9811,931729.9865,TVM
32.0,26.1667,100.0,1.6667,1.0,5410079.392,37.2134,1.3917,1.41,1.305,1082092749.0,3695218688.0,1027.2667,554.0,1764.6667,0.0,2815840.825,783993.2291,WSKwL
5.2,10.4,3.2,4.6,3.0,3877583.302,30.102,0.1767,0.1717,0.0817,298952704.0,7851763712.0,332.4,8.1667,1406.0,0.0,2789383.916,720200.8739,TWMwL
5.0,10.0,2.0,5.3333,3.5,5627136.505,36.619,0.2783,0.2717,0.1967,2267103232.0,7851991040.0,1350.3429,885.0,1821.8571,0.0,2887294.717,803498.701,TWMwL
5.1667,10.1667,3.8333,3.8333,2.8333,5268739.413,79.0942,0.2417,0.2033,0.11,4791996416.0,7848402261.0,1216.8667,653.8333,1661.1667,0.0,2832615.564,753637.6493,TWMwL
2.8333,2.3333,1.8333,5.6667,1.0,107320.1201,12.2012,0.0583,0.1067,0.2683,6909591552.0,7855714987.0,8.8667,7.3333,12.1667,0.0,923381.5761,931850.3534,TVM
1.0,1.0,1.0,1.0,1.0,2163507.2,31.4,0.02,0.015,0.0117,70745429.33,7850200405.0,8.4667,7.5,10.0,0.0,912912.2,921669.4,TWM
5.0,9.8333,1.8333,3.8333,5.3333,5476638.038,38.5892,0.3267,0.225,0.1033,5986355883.0,7885111979.0,837.2,196.1667,1862.8333,0.0,2777212.424,735745.6471,TWMwL
1.1667,1.3333,1.0,1.3333,1.0,16384.0,3.0,0.0717,0.1833,0.1717,7067242496.0,7926175061.0,10.2667,8.1667,15.6667,0.0,912661.6,921509.8,NTS
16.8333,8.8333,4.6667,51.1667,2.8333,2230745.562,36.9895,0.6117,0.81,0.8717,4934677163.0,6494371840.0,8.4667,7.1667,10.8333,0.0,923930.4,931818.8,WSK
5.5,10.3333,3.0,5.1667,3.3333,6083454.857,40.1456,0.2367,0.11,0.0917,76331008.0,7805270016.0,1275.8333,575.0,1752.8333,0.0,2906524.99,776594.3022,TSKwL
6.0,11.4,2.6,5.0,3.6,5295179.554,40.6449,0.295,0.2383,0.1917,73556650.67,7804123819.0,1135.3667,451.3333,2247.3333,0.0,2872473.276,737473.6604,TSKwL
3.0,1.6667,3.0,3.3333,3.5,136816.2402,19.9009,0.1617,0.3683,0.455,6908196864.0,7856347819.0,8.7333,7.1667,13.3333,0.0,924877.682,931701.5009,TVM
31.0,10.0,12.0,1.0,100.0,32768.0,7.0,1.1633,1.1417,1.0867,71778304.0,1923661824.0,1180.7429,685.4286,1717.5714,0.0,2897108.572,828611.9367,WSKwL
6.0,11.6667,4.1667,4.1667,3.8333,6040928.571,40.9431,0.39,0.2717,0.15,1723254784.0,7805098667.0,989.4,548.0,1534.1667,0.0,2873802.185,788946.1796,TSKwL
1.0,1.0,1.0,1.0,1.0,2331546.523,34.002,0.0,0.01,0.0683,5947740160.0,7849319765.0,8.4333,7.6667,9.3333,0.0,912614.1552,921387.7928,TWM
5.1667,10.0,3.0,5.8333,2.1667,5491971.034,38.8755,0.2833,0.2183,0.1183,129262250.7,7852149419.0,1369.1667,502.8333,2342.8333,0.0,2764012.576,723845.7074,TWMwL
3.3333,2.1667,2.8333,3.8333,4.3333,118382.993,14.3007,0.1567,0.1217,0.2717,6991118336.0,7882917888.0,13.3333,8.0,22.5,0.0,913140.9523,921477.5865,TVM
6.0,12.0,2.1429,5.8571,3.8571,5918337.361,43.2184,0.2167,0.18,0.115,71968768.0,7802753024.0,1043.6333,461.6667,1777.0,0.0,2886861.062,736040.1589,TSKwL
6.0,11.1667,2.8333,5.6667,2.6667,15311.3633,2.7381,0.1733,0.2683,0.2367,6932183040.0,7874816000.0,1603.6,900.0,2175.2,0.0,2578860.264,604130.8603,NTSwL
1.8333,1.8333,1.0,1.3333,1.6667,2216066.532,34.3881,0.125,0.13,0.1517,71411029.33,7806167723.0,10.0333,8.1667,14.5,0.0,913530.4993,921551.0302,TSK
31.8333,23.0,100.0,1.8333,3.6667,5941840.066,44.6508,1.3617,1.3783,1.2617,3115919360.0,5267090773.0,1417.4667,491.8333,2256.6667,0.0,2819014.468,745313.5866,WSKwL
26.0,1.0,1.0,1.0,100.0,16384.0,3.0,1.0117,1.03,1.07,795957930.7,3743182848.0,9.2667,7.8333,13.0,0.0,922429.0,931760.0,WSK
26.0,1.0,100.0,1.0,1.0,16384.0,3.0,1.0,1.0,1.0517,1165749589.0,4005487957.0,9.3,8.3333,11.5,0.0,902094.4258,911225.8342,WSK
32.1667,27.6667,100.0,1.0,1.0,5547984.261,43.6368,1.4133,1.3417,1.3133,2260852736.0,4735419733.0,975.0333,427.0,1653.5,0.0,2757102.708,770488.7255,WSKwL
1.8333,1.0,1.0,2.1667,1.8333,2123800.128,32.2044,0.0467,0.0567,0.1183,71004160.0,7806089899.0,10.1,8.6667,12.3333,0.0,924499.227,931931.3682,TSK
1.0,1.0,1.0,1.0,1.0,2110139.399,32.5908,0.0,0.0683,0.1217,5749839872.0,7850791595.0,9.0333,7.3333,12.3333,0.0,918367.2683,926802.7402,TWM
1.1667,1.3333,1.0,2.1667,1.1667,1904020.885,35.6006,0.145,0.2033,0.18,73355264.0,7803120981.0,10.6,8.0,15.8333,0.0,888632.0931,897059.2613,TSK
31.0,22.3333,1.0,1.0,100.0,4898981.51,39.6435,1.5929,1.5457,1.3843,70981632.0,1138518016.0,481.5667,273.6667,755.1667,0.0,1761647.414,886358.227,WSK
12.3333,16.1667,11.5,14.5,8.3333,278326.8548,30.4754,0.8033,0.6483,0.4417,6934730069.0,7868629675.0,1323.4667,897.0,1920.8333,0.0,2831121.919,764568.6666,TVMwL
12.8333,17.5,6.8333,12.6667,14.6667,267203.1152,29.5111,0.7233,0.705,0.615,7033899008.0,7889135616.0,1309.9667,785.6667,2043.6667,0.0,2782310.118,767979.5679,TVMwL
2.0,2.0,1.0,5.3333,1.0,137625.6,19.5,0.0,0.1067,0.3,6930198528.0,7867512832.0,10.0667,7.1667,14.8333,0.0,914084.227,922518.955,TVM
6.0,11.1667,3.0,5.6667,2.6667,352485.7563,66.7041,0.2383,0.2317,0.1833,6942908416.0,7890499584.0,717.4333,249.5,1539.8333,0.0,2754057.702,786381.6448,NTSwL
26.5,3.1667,54.0,1.0,47.5,6144.0,1.0,1.1083,1.2,1.1867,840153088.0,3771333291.0,9.0333,7.6667,10.6667,0.0,912047.5343,921339.5451,WSK
1.0,1.0,1.0,1.0,1.0,2101252.92,32.4008,0.0,0.0,0.04,70768640.0,7850250240.0,8.6667,7.3333,10.8333,0.0,912622.0129,921590.5159,TWM
2.0,3.6667,3.8333,1.1667,1.0,100352.0,15.2,0.1217,0.3783,0.4417,6966093824.0,7877892779.0,9.1,7.3333,13.3333,0.0,921120.3968,929718.9268,TVM
6.0,11.1667,2.5,6.5,3.1667,5978899.004,75.9709,0.3017,0.2583,0.21,3327778816.0,7806235307.0,897.0333,192.1667,2079.0,0.0,2859510.314,738348.8053,TSKwL
6.0,10.5,2.8333,6.5,3.3333,5974869.924,43.7201,0.29,0.2683,0.1667,72706048.0,7805044736.0,1259.8,640.5,1931.0,0.0,2946191.571,783340.4626,TSKwL
1.5,1.5,1.0,1.3333,1.6667,2139956.225,34.602,0.0133,0.0433,0.0867,74141696.0,7802281301.0,9.6667,7.5,14.5,0.0,926073.7177,934872.5847,TSK
1.3333,1.3333,1.0,2.0,1.0,2148761.6,35.2,0.1033,0.0983,0.09,71637674.67,7803787264.0,8.9,7.8333,10.6667,0.0,913824.8348,921657.5384,TSK
4.6667,9.3333,3.8333,2.5,3.5,4430714.219,36.4782,0.3233,0.275,0.2183,6177873237.0,7847447893.0,393.2,185.6667,762.6667,0.0,1981401.072,890284.5491,TWM
5.6667,10.0,3.3333,5.3333,3.3333,5760543.8,50.5885,0.2367,0.12,0.1,72181077.33,7804440576.0,734.0,64.6667,2276.8333,0.0,2759229.99,701102.8612,TSKwL
1.0,1.0,1.0,0.8333,1.0,1678530.96,32.1984,0.0383,0.0217,0.0,2405380096.0,7852139861.0,8.7333,7.6667,11.0,0.0,913572.5,921571.0,TWM
1.0,1.0,1.0,1.0,0.6667,2121737.84,34.0016,0.0,0.0267,0.07,4504475648.0,7848217259.0,9.4667,8.1667,13.0,0.0,923663.521,932043.2297,TWM
13.3333,15.3333,8.3333,9.8333,19.3333,652220.9898,59.576,0.6867,0.6133,0.3733,6989127680.0,7882590891.0,905.5429,566.7143,1509.8571,0.0,2875634.491,788334.5177,TVMwL
13.0,12.6667,11.8333,11.3333,16.0,314046.6862,34.7625,0.585,0.6133,0.5017,6950597973.0,7874405035.0,1234.8667,754.3333,1757.6667,0.0,2768957.614,763183.1805,TVMwL
4.2,4.2,5.2,5.0,2.4,240852.1078,29.476,0.1267,0.1117,0.1383,6944931840.0,7871187627.0,163.48,7.6,782.2,0.0,2039569.925,806314.8746,TVMwL
1.0,1.0,1.0,1.0,1.0,2744203.533,33.602,0.0,0.0,0.0483,5729013760.0,7849390763.0,8.6333,8.0,10.0,0.0,912829.8208,921640.495,TWM
5.6667,11.0,3.0,4.6667,3.5,16384.0,3.0,0.1167,0.0383,0.015,6963232768.0,7890188971.0,600.9667,296.0,1178.8333,0.0,2830608.839,799432.8205,NTSwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.0,0.02,7069573120.0,7927174485.0,15.2667,7.6667,41.0,0.0,922092.1604,931555.3144,NTS
5.5,10.5,2.6667,4.6667,3.6667,5030272.509,36.4569,0.2467,0.2383,0.1817,1479933952.0,7851959637.0,920.0,370.8333,2149.3333,0.0,2911143.304,795306.4074,TWMwL
32.0,27.3333,100.0,1.0,1.0,5667090.312,39.8815,1.4033,1.265,1.1433,1555175424.0,4276812459.0,1117.5429,508.0,1755.4286,0.0,2780141.758,774858.6358,WSKwL
1.3333,1.0,2.0,1.3333,1.0,1611366.4,41.8,0.1133,0.06,0.0783,1569921024.0,7807211520.0,8.8667,7.8333,10.3333,0.0,923141.6523,931737.0871,TSK
16.0,10.8333,12.8333,26.8333,12.3333,6013942.46,45.1559,0.87,0.765,0.5533,5876673877.0,7155107840.0,1136.8667,625.1667,1810.5,0.0,2857802.072,791585.333,WSKwL
1.0,1.0,1.0,1.0,1.0,2232315.08,32.9992,0.0033,0.0417,0.0933,1411100672.0,7852838229.0,8.2667,7.5,9.6667,0.0,923734.3033,931807.1144,TWM
13.6667,18.1667,7.6667,17.5,11.6667,393119.143,41.1463,0.8267,0.725,0.505,6993375232.0,7881853611.0,1275.5333,824.6667,1969.1667,0.0,2855981.642,762375.4721,TVMwL
26.0,1.0,1.0,100.0,1.0,2154505.84,38.0016,1.0667,1.145,1.265,74253653.33,2624836949.0,9.5667,8.3333,11.6667,0.0,919204.9209,926673.8719,WSK
