CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wrSpeed,Disk_wraccessVolume,Disk_wraccessSpeed,Load_1min,Load_5min,Load_15min,Mem_Avail%,Mem_Avail,Mem_freePhysical%,Mem_freePhysical,Mem_freeTotal%,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_totalVolume,Traffic_totalSpeed,Traffic_inVolume,Traffic_inSpeed,Traffic_outVolume,Traffic_outSpeed,Class
24.6667,15.3333,37.1667,25.5,19.8333,5015083.704,83626.5417,38.4802,0.6417,0.7783,0.5683,0.6233,60.0,4909424640.0,77.5,6349775531.0,78.0,6454629035.0,1205.8,787.0,1629.2,0.0,3723566.459,62090.4862,2928449.111,48831.9011,795117.3485,13258.5851,WSKwL
5.0,10.0,1.5,5.1667,4.3333,5006236.534,83479.0151,37.2615,0.6213,0.3433,0.2533,0.1283,80.0,6517145600.0,95.0,7751159223.0,95.0,7856012727.0,1042.7,324.1667,1693.3333,0.0,3567177.331,59502.541,2797350.809,46661.398,769826.522,12841.143,TWMwL
5.0,9.8333,2.8333,4.0,3.0,9524.4812,158.8208,1.744,0.0291,0.2617,0.175,0.07,86.0,7069835264.0,96.0,7822689621.0,96.0,7927543125.0,868.5667,461.8333,1609.3333,0.0,3472419.123,57902.6033,2686835.606,44802.9949,785583.5164,13099.6084,NTSwL
1.0,1.0,1.0,1.0,1.0,2033385.603,33906.7134,31.6012,0.527,0.0,0.01,0.0,1.0,72773632.0,95.0,7745706667.0,95.0,7850560171.0,9.0333,7.6667,11.6667,0.0,1854930.241,30930.9695,923033.3153,15391.5844,931896.9261,15539.3851,TWM
26.0,1.1667,1.8333,100.0,1.0,2261489.056,37704.0523,34.4038,0.5736,1.0,1.005,1.0683,1.0,72432298.67,29.0,2373104299.0,30.0,2477957803.0,9.0333,7.8333,10.8333,0.0,1855407.286,30938.9242,923359.7683,15397.028,932047.518,15541.8962,WSK
6.0,11.6667,4.0,5.0,2.8333,18918.9837,315.5267,3.6189,0.0604,0.26,0.2133,0.1167,85.0,6933305344.0,95.0,7771494400.0,95.0,7876347904.0,1403.5,601.3333,2306.8333,0.0,3416049.746,56962.6437,2700403.157,45029.2339,715646.5889,11933.4099,NTSwL
5.1667,10.6667,2.6667,3.8333,4.0,5026155.2,83825.1368,36.4189,0.6074,0.1817,0.185,0.1467,61.0,4977590272.0,95.0,7743042706.0,95.0,7847896210.0,925.4333,301.3333,1909.8333,0.0,3636589.985,60640.1532,2903660.158,48418.5452,732929.8273,12221.6079,TWMwL
1.0,1.0,1.0,1.0,0.6667,13518.03,225.4132,2.3003,0.0384,0.0,0.08,0.135,87.0,7117361152.0,96.0,7826771968.0,96.0,7931625472.0,10.1667,7.8333,14.3333,0.0,1833736.2,30582.6584,912264.2,15214.5464,921472.0,15368.1121,NTS
1.5,2.0,1.1667,1.3333,1.1667,2373642.552,39573.9005,32.4616,0.5412,0.0633,0.02,0.005,42.0,3425771520.0,95.0,7742692693.0,95.0,7847546197.0,288.3333,40.6667,802.6667,0.0,2795954.852,46622.5588,2000976.381,33366.2895,794978.4708,13256.2693,TWMwL
2.5,2.6667,1.0,3.8333,3.0,120416.2498,2008.2763,12.8988,0.2151,0.0183,0.0483,0.1533,85.0,7002644480.0,95.0,7784340139.0,95.0,7889193643.0,8.6,6.8333,13.6667,0.0,1855058.973,30933.1161,923214.973,15394.6135,931844.0,15538.5026,TVM
6.0,11.0,2.3333,4.6667,4.3333,7843.6598,130.7931,1.61,0.0268,0.3983,0.3117,0.2067,85.0,6966423552.0,95.0,7780753408.0,95.0,7885606912.0,695.3333,8.6667,1458.6667,0.0,3567378.753,59486.0556,2770458.883,46197.4134,796919.8709,13288.6422,NTSwL
2.3333,1.5,2.0,1.8333,5.0,147461.7516,2458.9253,19.4,0.3235,0.095,0.1767,0.3667,86.0,7028076544.0,95.0,7783010987.0,95.0,7887864491.0,10.8667,7.6667,15.1667,0.0,1857910.141,30980.6593,925975.2901,15440.6418,931934.8509,15540.0175,TVM
26.0,1.0,100.0,1.0,1.0,2122236.412,35394.203,31.0035,0.5171,1.035,1.01,1.0733,20.0,1632130389.0,51.0,4201412608.0,52.0,4306266112.0,10.7,7.6667,18.6667,0.0,1841995.924,30710.1688,916423.0784,15278.8109,925572.8456,15431.3579,WSK
17.0,4.1667,1.1667,58.5,4.0,2095122.451,34936.1756,35.002,0.5837,0.5217,0.72,0.83,60.0,4925032448.0,78.0,6383399595.0,78.0,6488253099.0,9.1667,7.5,11.1667,0.0,1855217.381,30935.7576,923356.6066,15396.9753,931860.7748,15538.7823,WSK
5.3333,10.0,1.8333,3.6667,5.5,5738751.36,95709.6624,42.9785,0.7168,0.2617,0.26,0.1367,1.0,72059562.67,95.0,7744735915.0,95.0,7849589419.0,1244.9333,722.0,1862.6667,0.0,3465319.232,57784.2126,2749113.691,45841.4822,716205.5411,11942.7304,TWMwL
5.0,10.0,2.2857,5.2857,3.2857,3222977.713,53743.1668,33.2694,0.5548,0.22,0.195,0.18,17.6667,1434324992.0,95.0,7746611200.0,95.0,7851464704.0,653.4667,135.8333,1839.3333,0.0,3553461.173,59253.9799,2804952.117,46772.5882,748509.0565,12481.3916,TWMwL
12.8333,18.0,9.0,9.1667,15.3333,285383.8479,4757.9835,33.6727,0.5614,0.4517,0.4733,0.38,85.0,6982447104.0,95.0,7773719211.0,95.0,7878572715.0,1039.8667,439.3333,1794.8333,0.0,3541616.894,59056.4765,2772621.433,46233.474,768995.4602,12823.0025,TVMwL
3.8571,7.1429,3.0,2.8571,2.5714,4405159.35,73456.0505,36.6522,0.6112,0.1767,0.2167,0.1817,22.0,1841293312.0,95.0,7747880960.0,95.0,7852734464.0,329.2333,69.5,624.1667,0.0,2337468.544,38983.7983,1429140.69,23834.9014,908327.8535,15148.8968,TWM
5.0,10.0,1.1667,4.6667,4.3333,4751753.199,79248.7191,34.2509,0.5712,0.1683,0.0917,0.0283,32.0,2584406016.0,95.0,7747241984.0,95.0,7852095488.0,649.0333,7.8333,1745.0,0.0,3308277.768,55174.746,2626028.236,43796.3348,682249.5317,11378.4111,TWMwL
32.0,27.6667,1.0,100.0,1.0,5863298.786,97754.2312,39.877,0.6648,1.2533,1.1533,1.0833,1.0,112582656.0,39.0,3171639296.0,39.6667,3276492800.0,984.88,399.2,1862.8,0.0,3524104.592,58754.6614,2791735.385,46544.4379,732369.2065,12210.2235,WSKwL
5.0,9.7143,2.0,4.5714,4.0,5198122.367,86664.2609,33.7892,0.5633,0.1383,0.215,0.1717,3.0,217704448.0,95.0,7747278848.0,95.0,7852132352.0,832.7333,49.3333,1805.0,0.0,3430327.843,57191.1945,2714605.302,45258.5079,715722.5417,11932.6866,TWMwL
11.6667,12.5,11.6667,11.6667,12.1667,294249.637,4905.7959,35.3452,0.5893,0.6083,0.2333,0.1817,85.0,6986215424.0,95.0,7776548864.0,95.0,7881402368.0,879.76,280.6,2379.4,0.0,3296014.564,54970.2229,2580078.648,43029.9975,715935.9161,11940.2254,TVMwL
1.0,1.0,1.0,1.0,1.0,2327343.92,38814.942,32.1992,0.537,0.0,0.03,0.085,17.0,1408864256.0,95.0,7747677525.0,95.0,7852531029.0,8.5333,7.8333,10.0,0.0,1834458.946,30594.7122,912837.5586,15224.1087,921621.3874,15370.6035,TWM
2.0,1.0,2.0,2.0,1.0,2236416.0,37292.2461,35.0,0.5836,0.0,0.03,0.08,1.0,72349696.0,94.0,7699679232.0,94.0,7804532736.0,10.2,8.0,13.1667,0.0,1834930.318,30597.4707,913338.3183,15229.9203,921592.0,15367.5504,TSK
5.0,10.0,3.6667,3.8333,3.0,5122191.903,85412.5713,37.6901,0.6285,0.2767,0.25,0.185,68.0,5587603456.0,95.0,7744199066.0,95.0,7849052570.0,837.0333,206.0,1666.6667,0.0,3560463.894,59380.652,2787072.302,46482.1932,773391.592,12898.4588,TWMwL
1.6667,1.0,2.0,1.6667,1.0,2104492.819,35092.4265,36.199,0.6036,0.03,0.0283,0.0567,19.0,1558833152.0,94.0,7701201579.0,94.0,7806055083.0,8.9,7.6667,11.1667,0.0,1869797.548,31184.0819,930720.1574,15522.3509,939077.3904,15661.731,TSK
32.0,26.8333,29.0,1.0,72.1667,6332581.44,105578.2167,39.2769,0.6548,1.608,1.506,1.344,1.0,72202240.0,17.0,1402478592.0,18.0,1507332096.0,1079.0333,576.5,1722.5,0.0,3593460.798,59920.9738,2821501.377,47048.5472,771959.4214,12872.4266,WSKwL
1.0,1.0,1.0,1.0,1.0,6556.0601,109.3223,1.4004,0.0234,0.0,0.01,0.06,85.0,6979461120.0,95.0,7783452672.0,95.0,7888306176.0,10.2,7.8333,17.6667,0.0,1853988.8,30915.271,922390.032,15380.8576,931598.768,15534.4133,NTS
2.0,5.1667,1.1667,1.8333,1.8333,94211.6901,1570.9803,11.3006,0.1884,0.1233,0.3533,0.4517,85.0,6980100096.0,95.0,7774928213.0,95.0,7879781717.0,8.2333,7.0,10.3333,0.0,1855264.171,30941.6973,923462.1712,15401.3037,931802.0,15540.3936,TVM
32.0,25.0,1.0,1.0,100.0,16384.0,273.2033,3.0,0.05,1.4167,1.2033,1.0917,1.0,71815168.0,13.0,1063489536.0,14.0,1168343040.0,1146.5667,491.5,1882.5,0.0,3498786.244,58361.7389,2772565.906,46247.9717,726220.3381,12113.7671,WSKwL
1.0,1.0,1.0,1.0,1.0,2204488.521,36765.986,34.2002,0.5704,0.0,0.0817,0.1433,20.0,1626372096.0,95.0,7747444053.0,95.0,7852297557.0,8.7333,7.5,11.1667,0.0,1848928.021,30836.0244,920058.824,15344.5434,928869.1967,15491.4809,TWM
1.0,1.0,1.0,1.0,0.6667,7782.4,129.7932,1.6,0.0267,0.0,0.0083,0.0067,87.0,7116023808.0,96.0,7827712000.0,96.0,7932565504.0,8.8333,7.8333,10.1667,0.0,1833926.589,30575.635,912282.0532,15209.7708,921644.536,15365.8642,NTS
1.0,1.0,1.0,1.0,1.0,13108.02,218.5763,2.2002,0.0367,0.0,0.0,0.0233,85.0,6943713280.0,95.0,7786119851.0,95.0,7890973355.0,9.4,8.0,11.5,0.0,1854216.966,30913.9207,922384.1894,15378.1959,931832.7768,15535.7249,NTS
31.0,10.0,12.0,1.0,100.0,4669266.409,77860.0368,34.7998,0.5803,1.302,1.308,1.224,1.0,73307477.33,21.0,1757899435.0,22.0,1862752939.0,1169.0,320.5714,2125.5714,0.0,3585998.574,59786.5718,2841068.495,47366.9306,744930.0788,12419.6412,WSKwL
1.0,1.0,1.0,0.6667,1.0,6565.888,109.468,1.402,0.0234,0.0,0.0,0.02,85.0,6979561472.0,95.0,7784122368.0,95.0,7888975872.0,10.0333,7.8333,16.3333,0.0,1854057.423,30921.5714,922406.162,15383.6918,931651.2609,15537.8796,NTS
26.0,1.0,100.0,1.0,1.0,2335539.2,38938.6329,33.2,0.5535,1.0,1.0,1.035,1.0,69488640.0,18.0,1471440896.0,19.0,1576294400.0,10.0667,8.5,13.6667,0.0,1855755.829,30939.577,923529.6108,15397.2926,932226.218,15542.2844,WSK
6.0,10.8333,3.1667,6.8333,2.1667,5773623.698,96259.148,41.7174,0.6955,0.2533,0.2983,0.2117,1.0,72144213.33,94.0,7701082112.0,94.0,7805935616.0,1196.4,476.0,2369.8333,0.0,3549273.624,59164.4211,2842043.633,47375.2898,707229.9915,11789.1314,TSKwL
1.6667,1.0,2.0,1.6667,1.0,2128284.06,35489.1456,32.6006,0.5436,0.0133,0.0517,0.0983,1.0,70731776.0,94.0,7698468864.0,94.0,7803322368.0,10.0333,7.3333,14.1667,0.0,1856356.387,30954.7505,924482.2486,15415.7454,931874.1384,15539.0051,TSK
5.3333,10.5,2.0,5.3333,3.0,5357741.844,89340.3676,38.2243,0.6374,0.15,0.2183,0.1767,1.0,71977642.67,95.0,7745604949.0,95.0,7850458453.0,1040.1333,304.0,2101.6667,0.0,3434571.998,57271.5024,2728723.966,45501.4835,705848.0316,11770.0189,TWMwL
12.5,17.6667,9.5,16.0,7.1667,589447.0813,9830.6718,57.4611,0.9583,0.53,0.4783,0.38,84.0,6912045056.0,95.0,7754039979.0,95.0,7858893483.0,1243.4,902.4,1638.8,0.0,3534316.649,58934.7449,2726628.834,45466.5472,807687.8153,13468.1977,TVMwL
5.0,10.0,2.3333,2.6667,5.5,4426303.973,73808.6372,34.5062,0.5754,0.14,0.1067,0.035,31.0,2573963264.0,95.0,7746681515.0,95.0,7851535019.0,1219.9667,767.3333,1853.6667,0.0,3760907.28,62723.6037,2947145.974,49151.8675,813761.3065,13571.7363,TWMwL
14.6667,13.5,18.1667,13.5,13.1667,287877.9162,4800.3655,32.887,0.5484,0.745,0.64,0.5283,85.0,6943879168.0,95.0,7766732117.0,95.0,7871585621.0,980.2667,466.6667,1664.5,0.0,3659813.447,61027.4045,2853302.278,47578.8274,806511.1685,13448.5771,TVMwL
5.0,10.0,2.0,4.5,4.0,5123114.659,85427.9583,37.8403,0.631,0.1717,0.1933,0.1017,26.0,2132926464.0,95.0,7745862315.0,95.0,7850715819.0,965.0,229.0,2056.4286,0.0,3576633.583,59630.4365,2807268.74,46803.4135,769364.8431,12827.0231,TWMwL
6.0,11.0,5.1667,4.6667,2.3333,5929616.275,98876.3761,39.8112,0.6639,0.26,0.3317,0.27,40.0,3256167765.0,94.0,7699875157.0,94.0,7804728661.0,889.4667,452.6667,1399.3333,0.0,3688821.892,61511.1204,2900046.779,48358.2921,788775.1126,13152.8283,TSKwL
4.0,7.8333,2.5,3.6667,2.1667,3254869.913,54265.9205,32.9284,0.549,0.3383,0.315,0.2267,1.0,113332224.0,95.0,7747041280.0,95.0,7851894784.0,430.4667,254.5,787.1667,0.0,2604195.215,43424.9661,1719190.895,28667.5153,885004.3194,14757.4507,TWM
2.0,5.8333,1.0,1.8333,1.0,135573.9099,2260.6955,19.6997,0.3285,0.0667,0.1083,0.1617,85.0,6964717568.0,95.0,7772417365.0,95.0,7877270869.0,8.5333,7.5,10.6667,0.0,1834620.604,30602.5122,913015.1622,15229.6107,921605.4414,15372.9014,TVM
26.0,2.0,100.0,1.0,1.0,2152458.25,35892.2503,34.002,0.567,1.0483,1.02,1.06,31.0,2542526464.0,58.0,4738037760.0,58.0,4842891264.0,9.8,8.3333,12.1667,0.0,1855027.766,30932.5957,923225.7658,15394.7935,931802.0,15537.8022,WSK
5.0,9.6667,2.3333,4.0,3.5,16384.0,273.2033,3.0,0.05,0.2917,0.2833,0.195,87.0,7114942464.0,96.0,7825825109.0,96.0,7930678613.0,1001.3333,384.6667,1983.6667,0.0,3595317.755,59941.9432,2810511.785,46857.4822,784805.9699,13084.461,NTSwL
2.0,1.0,1.6667,2.0,1.3333,2347008.0,39136.3682,35.0,0.5836,0.03,0.035,0.105,5.0,416690176.0,94.0,7696291840.0,94.0,7801145344.0,9.8333,8.3333,11.6667,0.0,1836129.5,30617.4671,914482.9,15249.0062,921646.6,15368.4609,TSK
5.1667,10.3333,4.0,3.6667,2.6667,27231.7009,454.0887,4.6484,0.0775,0.314,0.092,0.028,85.0,6976973483.0,95.0,7785276757.0,95.0,7890130261.0,942.45,213.0,1991.1667,3.3333,3464958.748,57787.8377,2741958.752,45729.7991,722999.9967,12058.0386,NTSwL
6.0,10.4,3.6,6.2,2.2,5625904.939,93827.6341,39.788,0.6636,0.2117,0.1733,0.1033,18.0,1496535040.0,94.0,7699488085.0,94.0,7804341589.0,1004.0917,303.3333,2043.5,3.3333,3367363.555,56150.8013,2710025.525,45189.6869,657338.0296,10961.1144,TSKwL
1.0,1.1667,1.0,1.0,1.0,2240516.92,37360.629,36.0008,0.6003,0.0717,0.1867,0.175,7.0,598380544.0,95.0,7746058923.0,95.0,7850912427.0,8.7333,7.5,10.8333,0.0,1834574.426,30601.7419,912969.8138,15228.8543,921604.6126,15372.8876,TWM
13.3333,12.8333,16.1667,15.1667,8.5,299721.6125,4997.8591,35.4959,0.5919,0.5917,0.5333,0.4033,85.0,6943477760.0,95.0,7765490347.0,95.0,7870343851.0,399.6667,7.3333,1673.0,0.0,3317342.231,55325.9211,2629082.53,43847.2737,688259.7016,11478.6475,TVMwL
1.8333,1.8333,1.0,2.0,1.0,2350267.545,39203.7956,35.5964,0.5938,0.0967,0.0783,0.105,1.0,71831552.0,94.0,7697460565.0,94.0,7802314069.0,9.7,8.0,13.8333,0.0,1834401.066,30588.6454,912823.1625,15221.33,921577.9033,15367.3154,TSK
26.0,1.0,100.0,1.0,1.0,1607680.0,26812.5417,23.0,0.3836,1.0,1.0,1.05,6.0,476829696.0,42.0,3449635499.0,43.0,3554489003.0,9.0,7.8333,10.8333,0.0,1834889.766,30601.8974,913321.7658,15232.1842,921568.0,15369.7131,WSK
5.0,10.0,1.1667,4.3333,4.6667,16384.0,273.1577,3.0,0.05,0.1583,0.205,0.1283,86.0,7063752704.0,95.0,7818184021.0,96.0,7923037525.0,970.48,295.2,1874.8,0.0,3354284.08,55923.3758,2659672.405,44342.6543,694611.6755,11580.7215,NTSwL
3.8333,3.5,3.3333,3.1667,4.8333,384207.2601,6407.7262,32.7003,0.5454,0.3233,0.1717,0.2067,84.6667,6918831445.0,95.0,7759026176.0,95.0,7863879680.0,9.6,7.8333,12.3333,0.0,1836356.098,30626.3525,913903.1622,15241.8806,922452.936,15384.4719,TVM
1.8333,1.0,2.0,1.8333,1.0,1439532.845,24004.2162,28.8008,0.4803,0.0,0.03,0.0667,1.0,73306112.0,94.0,7699377493.0,94.0,7804230997.0,8.8333,7.6667,11.3333,0.0,1855362.913,30938.1843,923512.3003,15399.5715,931850.6126,15538.6128,TSK
5.5,10.8333,1.5,5.1667,4.8333,13487.1438,224.8607,2.2928,0.0382,0.2517,0.0783,0.025,85.0,6944714752.0,95.0,7787199147.0,95.0,7892052651.0,1339.6,544.5,2332.8333,0.0,3571550.21,59565.5472,2835745.196,47293.9492,735805.0144,12271.598,NTSwL
2.5,1.8333,5.0,2.6667,1.0,90931.2,1516.0253,11.6,0.1934,0.0217,0.145,0.375,85.0,6995376128.0,95.0,7777865728.0,95.0,7882719232.0,9.5667,7.0,15.6667,0.0,1835756.719,30616.3562,913575.0728,15236.4088,922181.646,15379.9474,TVM
6.0,11.6667,2.0,5.1667,4.5,16384.0,273.1577,3.0,0.05,0.205,0.265,0.18,85.0,6976090112.0,95.0,7781468843.0,95.0,7886322347.0,1048.0667,504.0,1813.0,0.0,3574796.078,59609.7395,2815570.417,46949.6484,759225.6615,12660.0911,NTSwL
6.0,10.5,2.0,6.5,3.8333,5578381.904,93004.0331,41.2743,0.6881,0.3083,0.1583,0.1,1.0,72620714.67,94.0,7701289643.0,94.0,7806143147.0,1211.6,661.6,1855.2,4.0,3426415.331,57135.4899,2783102.613,46408.2477,643312.7183,10727.2423,TSKwL
1.0,1.0,1.0,1.0,0.6667,45973.8392,766.614,9.4219,0.1571,0.0333,0.1867,0.195,85.0,6976376832.0,95.0,7781888000.0,95.0,7886741504.0,12.1667,8.1667,20.5,0.0,1854202.639,30918.8367,922413.6979,15381.2523,931788.9409,15537.5845,NTS
5.3333,10.3333,4.0,2.5,4.1667,3551903.149,59227.9998,33.8306,0.5641,0.2517,0.2433,0.1567,72.0,5930636629.0,95.0,7779975168.0,95.0,7884828672.0,547.7,113.6667,1319.1667,0.0,3488952.585,58188.0018,2774876.868,46278.8003,714075.717,11909.2014,TWMwL
5.6667,10.6667,3.3333,4.6667,3.0,6428070.98,107188.1104,40.6916,0.6785,0.23,0.21,0.185,79.0,6432337920.0,95.0,7750366003.0,95.0,7855219507.0,1471.9333,816.8333,2247.6667,0.0,3502568.92,58415.0921,2763816.93,46094.3451,738751.9908,12320.747,TWMwL
5.1667,9.8333,3.3333,5.8333,1.8333,4469038.014,74546.0886,36.8691,0.615,0.2467,0.1867,0.11,26.0,2095714304.0,95.0,7747335899.0,95.0,7852189403.0,1254.1667,633.0,2095.6667,0.0,3646862.351,60801.3063,2867721.3,47811.2921,779141.051,12990.0142,TWMwL
2.0,2.3333,1.5,1.5,4.1667,168345.6,2807.1636,23.1,0.3852,0.0167,0.0883,0.2583,85.0,6947647488.0,95.0,7768840192.0,95.0,7873693696.0,9.3333,7.1667,14.8333,0.0,1836951.808,30626.0722,914136.0541,15240.6811,922815.7541,15385.391,TVM
5.4286,10.4286,2.8571,5.4286,2.7143,5548385.572,92519.3525,36.3909,0.6068,0.1333,0.2417,0.185,1.0,71497728.0,95.0,7747969707.0,95.0,7852823211.0,852.0333,123.3333,2329.1667,0.0,3394583.935,56604.7013,2731065.787,45540.5334,663518.148,11064.1679,TWMwL
5.8333,10.5,3.5,5.8333,2.3333,7548.5196,125.8506,1.5619,0.026,0.2629,0.2629,0.1414,85.0,6976552960.0,95.0,7783882752.0,95.0,7888736256.0,927.3,528.3333,1536.0,0.0,3430814.028,57208.8382,2692812.054,44902.6522,738001.9746,12306.186,NTSwL
1.0,1.0,1.0,1.0,1.0,6556.0601,109.3223,1.4004,0.0234,0.025,0.0067,0.0367,85.0,6943956992.0,95.0,7785848832.0,95.0,7890702336.0,12.4333,8.1667,26.3333,0.0,1837924.31,30642.2859,914327.7726,15243.8775,923596.5373,15398.4084,NTS
13.1667,17.0,10.3333,10.5,15.1667,274797.7231,4582.2532,30.7262,0.5124,0.6383,0.4017,0.265,85.0,6977957888.0,95.0,7773075456.0,95.0,7877928960.0,1245.8333,271.3333,2577.5,0.0,3474346.704,57934.7458,2758449.647,45997.1594,715897.0572,11937.5864,TVMwL
2.5,1.0,6.5,1.6667,1.0,135586.2102,2260.9006,19.2012,0.3202,0.1017,0.0783,0.1267,85.0,6921162752.0,95.0,7757547520.0,95.0,7862401024.0,7.8667,7.1667,9.3333,0.0,1855465.496,30934.7365,923602.0541,15398.5004,931863.4414,15536.2361,TVM
26.0,1.0,84.5,16.5,1.0,2037582.82,33982.3686,32.2028,0.5371,1.045,1.01,1.0133,39.0,3157301931.0,71.0,5805494272.0,71.0,5910347776.0,9.0,7.1667,12.5,0.0,1855339.833,30937.7994,923364.8814,15397.1132,931974.9512,15540.6862,WSK
31.0,10.6667,1.0,11.8333,100.0,175788.9932,2931.2822,20.0691,0.3347,1.335,1.28,1.1783,17.0,1376436224.0,50.0,4076682581.0,50.0,4181536085.0,964.2,363.6,1927.0,0.0,3375740.542,56290.4876,2699272.409,45010.3787,676468.1335,11280.1089,WSKwL
3.6667,3.3333,3.1667,3.5,3.1667,101580.8,1693.8603,12.2,0.2034,0.0,0.0917,0.2,86.0,7044542464.0,95.0,7788914005.0,95.0,7893767509.0,12.3,7.8333,21.8333,0.0,1826739.097,30471.0442,909256.7207,15166.9178,917482.3764,15304.1264,TVM
20.0,6.1667,9.1667,5.5,59.8333,3016835.101,50305.7379,33.3547,0.5562,0.775,0.79,0.7933,48.0,3920476160.0,77.5,6347976021.0,78.0,6452829525.0,754.76,553.6,1031.6,0.0,2899475.311,48348.7629,2100143.928,35019.9087,799331.3834,13328.8542,WSKwL
29.8333,10.5,28.0,4.0,75.6667,5869869.617,97896.4246,43.1179,0.7191,1.21,1.1433,1.015,55.0,4532867072.0,74.0,6076653568.0,74.5,6181507072.0,1018.7333,679.5,1759.8333,0.0,3610811.442,60210.2958,2792285.167,46561.3668,818526.2743,13648.929,WSKwL
1.0,1.0,1.0,1.0,1.0,2096332.8,34956.3582,31.2,0.5203,0.0,0.0,0.0,55.0,4470110208.0,95.0,7743895552.0,95.0,7848749056.0,8.7,7.6667,10.3333,0.0,1833968.491,30581.4322,912455.6782,15215.2022,921512.8123,15366.23,TWM
5.0,10.0,4.8333,2.3333,3.6667,5134478.306,85631.7262,38.0889,0.6352,0.2157,0.0857,0.0243,68.0,5607727104.0,95.0,7781301589.0,95.0,7886155093.0,1307.6857,534.1429,1933.8571,0.0,3524238.209,58756.8891,2785858.209,46446.4523,738380.0,12310.4368,TWMwL
2.0,3.2,2.0,1.6,1.2,3873013.962,64582.524,37.3846,0.6234,0.0983,0.06,0.0733,39.0,3191506944.0,94.0,7700781739.0,94.0,7805635243.0,688.5333,238.0,1168.0,0.0,2856045.109,47624.5641,2059315.095,34339.0878,796730.0137,13285.4763,TSKwL
5.0,10.0,1.6667,3.1667,4.8333,14855.978,247.7235,2.6269,0.0438,0.13,0.135,0.06,87.0,7116087296.0,96.0,7825772544.0,96.0,7930626048.0,434.2857,8.0,1454.2857,0.0,3348807.504,55832.0691,2648349.435,44153.8752,700458.0685,11678.1939,NTSwL
2.0,3.0,1.3333,2.0,1.5,3411863.254,56892.834,33.8476,0.5644,0.0467,0.01,0.0033,7.0,543041536.0,95.0,7747379883.0,95.0,7852233387.0,524.5667,220.8333,1274.5,0.0,2732191.596,45559.3063,1994003.792,33250.0215,738187.8043,12309.2847,TWMwL
2.0,1.1667,1.0,1.0,6.0,69622.1598,1161.1434,8.2988,0.1384,0.0,0.03,0.17,84.0,6917935104.0,95.0,7755297451.0,95.0,7860150955.0,8.0667,7.0,10.5,0.0,1834385.4,30593.4857,912809.6,15223.6424,921575.8,15369.8432,TVM
1.5,1.5,1.6667,1.0,1.1667,1936706.883,32289.2111,33.0,0.5502,0.0283,0.03,0.0767,1.0,75978752.0,94.0,7699898368.0,94.0,7804751872.0,9.3667,8.1667,11.8333,0.0,1856969.404,30959.81,925143.8228,15424.2051,931825.5816,15535.6049,TSK
3.1667,2.5,2.8333,6.1667,1.0,145811.8599,2431.4134,17.1992,0.2868,0.0683,0.135,0.3067,86.0,7032219648.0,95.0,7783687509.0,95.0,7888541013.0,14.1667,8.6667,25.0,0.0,1855545.388,30941.2271,923623.92,15401.4327,931921.4678,15539.7944,TVM
2.6667,5.6667,2.0,2.5,0.8333,381320.4311,6358.5198,56.6986,0.9454,0.0767,0.125,0.285,84.0,6919663616.0,95.0,7755866112.0,95.0,7860719616.0,8.3667,7.1667,10.6667,0.0,1856217.496,30952.4345,923928.7718,15406.5161,932288.7237,15545.9184,TVM
6.0,11.1667,3.6667,5.6667,2.8333,6069336.091,101206.2046,41.8477,0.6978,0.2767,0.2683,0.2,20.0,1650767872.0,94.0,7702302720.0,94.0,7807156224.0,1366.4667,951.5,1923.8333,0.0,3666731.85,61142.7689,2881775.943,48053.6259,784955.9073,13089.143,TSKwL
5.3333,10.8333,2.5,5.0,2.8333,5175487.432,86286.8862,37.0312,0.6174,0.1667,0.1917,0.1317,58.0,4751588557.0,95.0,7743191450.0,95.0,7848044954.0,1344.1333,900.5,1745.6667,0.0,3637858.417,60661.3043,2855652.332,47618.0145,782206.0851,13043.2897,TWMwL
1.5,1.8333,1.0,1.6667,1.0,2174180.581,36260.5167,32.0,0.5337,0.015,0.0467,0.0767,1.0,71346176.0,94.0,7698138453.0,94.0,7802991957.0,8.7333,7.6667,11.0,0.0,1854814.748,30929.0437,922964.1351,15390.4308,931850.6126,15538.6128,TSK
32.0,26.0,100.0,1.0,1.0,4813945.294,80259.1746,37.7721,0.6297,1.4617,1.365,1.2883,37.0,3009097728.0,62.0,5055206741.0,62.0,5160060245.0,1409.88,1067.4,1995.8,0.0,3562530.973,59395.3147,2811580.695,46875.3033,750950.2782,12520.0113,WSKwL
1.0,1.0,1.0,1.0,1.0,12288.0,204.9025,2.0,0.0334,0.0467,0.0117,0.0233,87.0,7116324864.0,96.0,7827984384.0,96.0,7932837888.0,9.9,7.6667,13.3333,0.0,1854769.121,30933.441,922990.1956,15393.4322,931778.9249,15540.0088,NTS
2.5,3.0,5.1667,1.0,1.3333,133529.6,2226.6066,17.3,0.2885,0.17,0.1267,0.2333,85.0,6981615616.0,95.0,7776557739.0,95.0,7881411243.0,9.1667,7.1667,12.8333,0.0,1835148.202,30606.2075,913593.3333,15236.7134,921554.8685,15369.4941,TVM
